FECHA FACT.,FACTURA DATAICO,ORDEN DATAICO,ORDEN SIGES,VALOR SIGES,ESTADO,MOTIVO,VERIFICACION
15/06/2025 18:16:23,FEEJ49552,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:16:48,FEEJ49553,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:17:14,FEEJ49554,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:17:38,FEEJ49555,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:18:02,FEEJ49556,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:18:26,FEEJ49557,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:18:50,FEEJ49558,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:19:13,FEEJ49559,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:19:36,FEEJ49560,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:19:59,FEEJ49561,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:20:23,FEEJ49562,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:20:47,FEEJ49563,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:21:11,FEEJ49564,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:21:35,FEEJ49566,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:22:00,FEEJ49567,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:22:26,FEEJ49568,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:22:51,FEEJ49569,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:23:37,FEEJ49570,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:24:01,FEEJ49571,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:24:25,FEEJ49572,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:24:48,FEEJ49573,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:25:12,FEEJ49574,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:25:37,FEEJ49575,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:26:02,FEEJ49576,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:26:26,FEEJ49577,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:26:49,FEEJ49578,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:27:13,FEEJ49579,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:27:37,FEEJ49580,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:28:01,FEEJ49581,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:28:25,FEEJ49582,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:28:50,FEEJ49583,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:29:16,FEEJ49584,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:29:40,FEEJ49585,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:30:04,FEEJ49587,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:30:29,FEEJ49588,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:30:54,FEEJ49589,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:31:19,FEEJ49590,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:31:43,FEEJ49591,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:32:08,FEEJ49592,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:32:55,FEEJ49594,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:33:20,FEEJ49595,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:33:44,FEEJ49596,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:34:07,FEEJ49597,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:34:29,FEEJ49598,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:34:53,FEEJ49599,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:35:17,FEEJ49600,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:35:39,FEEJ49601,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:36:03,FEEJ49602,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:36:27,FEEJ49603,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:36:50,FEEJ49604,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:37:14,FEEJ49605,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:37:38,FEEJ49606,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:38:02,FEEJ49607,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:38:26,FEEJ49608,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:38:52,FEEJ49609,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:39:16,FEEJ49610,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:40:00,FEEJ49611,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:40:24,FEEJ49612,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:40:49,FEEJ49613,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:41:13,FEEJ49614,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:41:38,FEEJ49616,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:42:02,FEEJ49617,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:42:25,FEEJ49618,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:42:49,FEEJ49620,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:43:12,FEEJ49621,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:43:37,FEEJ49622,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:44:03,FEEJ49623,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:44:28,FEEJ49624,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:44:52,FEEJ49625,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:45:16,FEEJ49626,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:45:40,FEEJ49627,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:46:03,FEEJ49629,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:46:26,FEEJ49630,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:46:50,FEEJ49631,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:47:13,FEEJ49632,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:47:37,FEEJ49633,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:48:01,FEEJ49635,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:48:25,FEEJ49636,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:48:49,FEEJ49637,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:49:13,FEEJ49638,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:49:38,FEEJ49639,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:50:03,FEEJ49640,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:50:28,FEEJ49641,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:50:53,FEEJ49642,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:51:17,FEEJ49643,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:51:42,FEEJ49644,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:52:06,FEEJ49645,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:53:31,FEEJ49646,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:53:54,FEEJ49647,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:54:19,FEEJ49648,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:54:43,FEEJ49649,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:55:07,FEEJ49650,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:55:32,FEEJ49651,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:55:57,FEEJ49652,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:56:22,FEEJ49653,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:56:46,FEEJ49654,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:57:09,FEEJ49655,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:57:33,FEEJ49656,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:57:57,FEEJ49657,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:58:20,FEEJ49658,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:58:42,FEEJ49659,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:59:06,FEEJ49660,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:59:30,FEEJ49661,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 18:59:53,FEEJ49662,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:00:19,FEEJ49663,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:00:43,FEEJ49664,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:01:10,FEEJ49665,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:01:34,FEEJ49666,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:01:59,FEEJ49667,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:02:24,FEEJ49668,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:02:49,FEEJ49669,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:03:14,FEEJ49670,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:03:40,FEEJ49671,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:04:05,FEEJ49672,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:04:29,FEEJ49673,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:04:52,FEEJ49674,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:05:16,FEEJ49675,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:05:40,FEEJ49676,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:06:04,FEEJ49677,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:06:27,FEEJ49678,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:06:50,FEEJ49679,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:07:13,FEEJ49680,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:07:36,FEEJ49681,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:08:01,FEEJ49682,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:08:24,FEEJ49683,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:08:49,FEEJ49684,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:09:14,FEEJ49685,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:09:39,FEEJ49686,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:10:02,FEEJ49687,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:10:26,FEEJ49688,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:10:49,FEEJ49689,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:11:13,FEEJ49690,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:11:37,FEEJ49691,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:12:02,FEEJ49692,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:12:26,FEEJ49693,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:12:49,FEEJ49694,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:13:11,FEEJ49695,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:13:35,FEEJ49696,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:13:59,FEEJ49697,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:14:24,FEEJ49698,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:14:49,FEEJ49699,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:15:15,FEEJ49700,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:15:38,FEEJ49701,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:16:02,FEEJ49702,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:16:26,FEEJ49703,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:16:50,FEEJ49704,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:17:14,FEEJ49705,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:17:38,FEEJ49706,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:18:02,FEEJ49707,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:18:25,FEEJ49708,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:18:49,FEEJ49709,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:19:13,FEEJ49710,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:19:36,FEEJ49711,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:20:01,FEEJ49712,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:20:26,FEEJ49713,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:20:50,FEEJ49714,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:21:15,FEEJ49715,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:21:40,FEEJ49716,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:22:04,FEEJ49717,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:22:29,FEEJ49718,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:22:54,FEEJ49719,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:23:19,FEEJ49720,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:23:45,FEEJ49721,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:24:08,FEEJ49722,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:24:33,FEEJ49723,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:24:58,FEEJ49724,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:25:23,FEEJ49725,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:25:48,FEEJ49726,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:26:12,FEEJ49727,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:26:37,FEEJ49728,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:27:01,FEEJ49729,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:27:25,FEEJ49730,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:27:49,FEEJ49731,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:28:13,FEEJ49732,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:28:38,FEEJ49733,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:29:02,FEEJ49734,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:29:25,FEEJ49735,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:29:47,FEEJ49738,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:30:11,FEEJ49739,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:30:34,FEEJ49740,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:30:56,FEEJ49742,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:31:18,FEEJ49743,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:31:41,FEEJ49744,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:32:03,FEEJ49745,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:32:26,FEEJ49746,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:32:49,FEEJ49747,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:33:11,FEEJ49749,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:33:35,FEEJ49750,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:33:58,FEEJ49751,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:34:23,FEEJ49752,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:34:47,FEEJ49753,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:35:10,FEEJ49754,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:35:34,FEEJ49755,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:35:57,FEEJ49756,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:36:21,FEEJ49758,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:36:43,FEEJ49759,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:37:06,FEEJ49760,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:37:28,FEEJ49761,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:37:51,FEEJ49762,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:38:14,FEEJ49763,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:38:36,FEEJ49764,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:38:59,FEEJ49765,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:39:22,FEEJ49766,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:39:46,FEEJ49767,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:40:10,FEEJ49768,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:40:33,FEEJ49769,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:40:57,FEEJ49770,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:41:23,FEEJ49771,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:41:48,FEEJ49772,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:42:13,FEEJ49773,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:42:38,FEEJ49774,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:43:02,FEEJ49775,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:43:27,FEEJ49776,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:43:50,FEEJ49778,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:44:13,FEEJ49779,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:44:36,FEEJ49780,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:44:59,FEEJ49781,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:45:22,FEEJ49782,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:45:44,FEEJ49783,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:46:08,FEEJ49784,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:46:31,FEEJ49785,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:46:54,FEEJ49786,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:47:17,FEEJ49787,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:47:41,FEEJ49788,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:48:06,FEEJ49789,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:48:30,FEEJ49790,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:48:54,FEEJ49791,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:49:18,FEEJ49792,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:49:42,FEEJ49793,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:50:05,FEEJ49794,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:50:28,FEEJ49795,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:50:51,FEEJ49796,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:51:15,FEEJ49797,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:51:39,FEEJ49798,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:52:02,FEEJ49799,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:52:26,FEEJ49800,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:52:50,FEEJ49801,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:53:14,FEEJ49802,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:53:39,FEEJ49803,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:54:03,FEEJ49804,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:54:27,FEEJ49805,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:54:51,FEEJ49806,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:55:16,FEEJ49807,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:55:40,FEEJ49808,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:56:03,FEEJ49809,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:56:27,FEEJ49810,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:56:50,FEEJ49811,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:57:13,FEEJ49812,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:57:36,FEEJ49813,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:57:59,FEEJ49814,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:58:22,FEEJ49815,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:58:45,FEEJ49816,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:59:07,FEEJ49817,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:59:31,FEEJ49818,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 19:59:54,FEEJ49819,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:00:20,FEEJ49820,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:00:46,FEEJ49821,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:01:10,FEEJ49822,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:01:34,FEEJ49823,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:01:58,FEEJ49824,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:02:23,FEEJ49825,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:02:47,FEEJ49826,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:03:10,FEEJ49827,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:03:34,FEEJ49828,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:03:57,FEEJ49829,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:04:20,FEEJ49830,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:04:45,FEEJ49831,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:05:11,FEEJ49832,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:05:58,FEEJ49834,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:06:21,FEEJ49835,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:06:44,FEEJ49836,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:07:07,FEEJ49837,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:07:31,FEEJ49838,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:07:55,FEEJ49839,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:08:18,FEEJ49840,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:08:41,FEEJ49841,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:09:05,FEEJ49842,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:09:31,FEEJ49843,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:09:57,FEEJ49844,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:10:22,FEEJ49845,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:10:47,FEEJ49846,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:11:11,FEEJ49847,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:11:36,FEEJ49848,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 20:12:00,FEEJ49849,385,,,NO SUBIDA,REPETIDA,CANASTILLA
